customer_id,segment_id,segment_name
0761-AETCS,1,Segment 1 — High-Value Stable
0769-MURVM,2,Segment 2 — High-Value At-Risk
0771-CHWSK,2,Segment 2 — High-Value At-Risk
0771-WLCLA,0,Segment 0 — Emerging Risk
0772-GYEQQ,0,Segment 0 — Emerging Risk
0774-IFUVM,0,Segment 0 — Emerging Risk
0774-RMNUW,2,Segment 2 — High-Value At-Risk
0778-NELLA,0,Segment 0 — Emerging Risk
0780-XNZFN,1,Segment 1 — High-Value Stable
0781-LKXBR,0,Segment 0 — Emerging Risk
0784-GTUUK,1,Segment 1 — High-Value Stable
0784-ZQJZX,1,Segment 1 — High-Value Stable
0786-IVLAW,2,Segment 2 — High-Value At-Risk
0786-VSSUD,0,Segment 0 — Emerging Risk
0787-LHDYT,1,Segment 1 — High-Value Stable
0788-DXBFY,1,Segment 1 — High-Value Stable
0793-TWELN,0,Segment 0 — Emerging Risk
0794-YVSGE,1,Segment 1 — High-Value Stable
0795-GMVQO,2,Segment 2 — High-Value At-Risk
0795-LAFGP,2,Segment 2 — High-Value At-Risk
0795-XCCTE,1,Segment 1 — High-Value Stable
0799-DDIHE,0,Segment 0 — Emerging Risk
0804-XBFBV,0,Segment 0 — Emerging Risk
0804-YGEQV,1,Segment 1 — High-Value Stable
0807-ZABDG,0,Segment 0 — Emerging Risk
0810-BDHAW,2,Segment 2 — High-Value At-Risk
0810-DHDBD,2,Segment 2 — High-Value At-Risk
0811-GSDTP,0,Segment 0 — Emerging Risk
0812-WUPTB,0,Segment 0 — Emerging Risk
0813-TAXXS,2,Segment 2 — High-Value At-Risk
0815-MFZGM,2,Segment 2 — High-Value At-Risk
0816-TSPHQ,1,Segment 1 — High-Value Stable
0817-HSUSE,0,Segment 0 — Emerging Risk
0818-OCPZO,0,Segment 0 — Emerging Risk
0820-FNRNX,0,Segment 0 — Emerging Risk
0822-GAVAP,0,Segment 0 — Emerging Risk
0822-QGCXA,0,Segment 0 — Emerging Risk
0823-HSCDJ,0,Segment 0 — Emerging Risk
0824-VWDPO,2,Segment 2 — High-Value At-Risk
0825-CPPQH,1,Segment 1 — High-Value Stable
0827-ITJPH,1,Segment 1 — High-Value Stable
0829-DDVLK,1,Segment 1 — High-Value Stable
0829-XXPLX,0,Segment 0 — Emerging Risk
0831-JNISG,1,Segment 1 — High-Value Stable
0835-DUUIQ,1,Segment 1 — High-Value Stable
0835-JKADZ,2,Segment 2 — High-Value At-Risk
0836-SEYLU,0,Segment 0 — Emerging Risk
0839-JTCUD,2,Segment 2 — High-Value At-Risk
0839-QNXME,1,Segment 1 — High-Value Stable
0840-DCNZE,2,Segment 2 — High-Value At-Risk
0840-DFEZH,0,Segment 0 — Emerging Risk
0841-NULXI,0,Segment 0 — Emerging Risk
0842-IWYCP,0,Segment 0 — Emerging Risk
0843-WTBXE,0,Segment 0 — Emerging Risk
0847-HGRML,1,Segment 1 — High-Value Stable
0848-SOMKO,2,Segment 2 — High-Value At-Risk
0848-ZGQIJ,0,Segment 0 — Emerging Risk
0851-DFJKB,0,Segment 0 — Emerging Risk
0853-NWIFK,2,Segment 2 — High-Value At-Risk
0853-TWRVK,2,Segment 2 — High-Value At-Risk
0854-UYHZD,1,Segment 1 — High-Value Stable
0856-NAOES,0,Segment 0 — Emerging Risk
0859-YGKFW,1,Segment 1 — High-Value Stable
0862-PRCBS,2,Segment 2 — High-Value At-Risk
0864-FVJNJ,2,Segment 2 — High-Value At-Risk
0866-QLSIR,0,Segment 0 — Emerging Risk
0867-LDTTC,0,Segment 0 — Emerging Risk
0867-MKZVY,0,Segment 0 — Emerging Risk
0868-VJRDR,2,Segment 2 — High-Value At-Risk
0869-PAPRP,2,Segment 2 — High-Value At-Risk
0870-VEMYL,0,Segment 0 — Emerging Risk
0871-OPBXW,1,Segment 1 — High-Value Stable
0871-URUWO,0,Segment 0 — Emerging Risk
0872-CASZJ,2,Segment 2 — High-Value At-Risk
0872-JCPIB,0,Segment 0 — Emerging Risk
0872-NXJYS,0,Segment 0 — Emerging Risk
0875-CABNR,0,Segment 0 — Emerging Risk
0876-WDUUZ,0,Segment 0 — Emerging Risk
0877-SDMBN,2,Segment 2 — High-Value At-Risk
0880-FVFWF,2,Segment 2 — High-Value At-Risk
0880-TKATG,0,Segment 0 — Emerging Risk
0883-EIBTI,1,Segment 1 — High-Value Stable
0885-HMGPY,2,Segment 2 — High-Value At-Risk
0886-QGENL,0,Segment 0 — Emerging Risk
0887-HJGAR,0,Segment 0 — Emerging Risk
0887-WBJVH,2,Segment 2 — High-Value At-Risk
0895-DQHEW,2,Segment 2 — High-Value At-Risk
0895-LMRSF,0,Segment 0 — Emerging Risk
0895-LNKRC,1,Segment 1 — High-Value Stable
0895-UADGO,0,Segment 0 — Emerging Risk
0897-FEGMU,0,Segment 0 — Emerging Risk
0898-XCGTF,2,Segment 2 — High-Value At-Risk
0899-LIIBW,2,Segment 2 — High-Value At-Risk
0899-WZRSD,2,Segment 2 — High-Value At-Risk
0902-RFHOF,1,Segment 1 — High-Value Stable
0902-XKXPN,1,Segment 1 — High-Value Stable
0906-QVPMS,2,Segment 2 — High-Value At-Risk
0907-HQNTS,2,Segment 2 — High-Value At-Risk
0909-SDHNU,0,Segment 0 — Emerging Risk
0909-SELIE,2,Segment 2 — High-Value At-Risk
0913-XWSCN,2,Segment 2 — High-Value At-Risk
0916-KNFAJ,2,Segment 2 — High-Value At-Risk
0916-QOFDP,0,Segment 0 — Emerging Risk
0917-EZOLA,2,Segment 2 — High-Value At-Risk
0921-OHLVP,0,Segment 0 — Emerging Risk
0923-PNFUB,0,Segment 0 — Emerging Risk
0924-BJCRC,2,Segment 2 — High-Value At-Risk
0925-VYDLG,0,Segment 0 — Emerging Risk
0927-CNGRH,1,Segment 1 — High-Value Stable
0927-LCSMG,0,Segment 0 — Emerging Risk
0928-JMXNP,0,Segment 0 — Emerging Risk
0928-XUTSN,0,Segment 0 — Emerging Risk
0929-HYQEW,0,Segment 0 — Emerging Risk
0929-PECLO,2,Segment 2 — High-Value At-Risk
0930-EHUZA,2,Segment 2 — High-Value At-Risk
0931-MHTEM,2,Segment 2 — High-Value At-Risk
0932-YIXYU,1,Segment 1 — High-Value Stable
0936-NQLJU,1,Segment 1 — High-Value Stable
0939-EREMR,0,Segment 0 — Emerging Risk
0939-YAPAF,0,Segment 0 — Emerging Risk
0940-OUQEC,0,Segment 0 — Emerging Risk
0942-KOWSM,2,Segment 2 — High-Value At-Risk
0943-ZQPXH,2,Segment 2 — High-Value At-Risk
0945-TSONX,2,Segment 2 — High-Value At-Risk
0946-CLJTI,2,Segment 2 — High-Value At-Risk
0946-FKYTX,1,Segment 1 — High-Value Stable
0947-IDHRQ,0,Segment 0 — Emerging Risk
0947-MUGVO,0,Segment 0 — Emerging Risk
0952-KMEEH,0,Segment 0 — Emerging Risk
0953-LGOVU,0,Segment 0 — Emerging Risk
0956-ACVZC,2,Segment 2 — High-Value At-Risk
0956-SYCWG,1,Segment 1 — High-Value Stable
0958-YHXGP,0,Segment 0 — Emerging Risk
0959-WHOKV,2,Segment 2 — High-Value At-Risk
0960-HUWBM,2,Segment 2 — High-Value At-Risk
0961-ZWLVI,2,Segment 2 — High-Value At-Risk
0962-CQPWQ,1,Segment 1 — High-Value Stable
0963-ZBDRN,0,Segment 0 — Emerging Risk
0967-BMLBD,1,Segment 1 — High-Value Stable
0968-GSIKN,0,Segment 0 — Emerging Risk
0969-RGKCU,1,Segment 1 — High-Value Stable
0970-ETWGE,0,Segment 0 — Emerging Risk
0970-QXPXW,1,Segment 1 — High-Value Stable
0971-QIFJK,1,Segment 1 — High-Value Stable
0973-KYVNF,2,Segment 2 — High-Value At-Risk
0975-UYDTX,2,Segment 2 — High-Value At-Risk
0975-VOOVL,0,Segment 0 — Emerging Risk
0979-MOZQI,2,Segment 2 — High-Value At-Risk
0979-PHULV,2,Segment 2 — High-Value At-Risk
0980-FEXWF,1,Segment 1 — High-Value Stable
0980-PVMRC,0,Segment 0 — Emerging Risk
0983-TATYJ,2,Segment 2 — High-Value At-Risk
0988-AADSA,2,Segment 2 — High-Value At-Risk
0988-JRWWP,0,Segment 0 — Emerging Risk
0991-BRRFB,0,Segment 0 — Emerging Risk
0993-OSGPT,2,Segment 2 — High-Value At-Risk
0997-YTLNY,0,Segment 0 — Emerging Risk
0999-QXNSA,0,Segment 0 — Emerging Risk
1000-AJSLD,1,Segment 1 — High-Value Stable
1004-NOZNR,2,Segment 2 — High-Value At-Risk
1009-IRMNA,1,Segment 1 — High-Value Stable
1010-DIAUQ,0,Segment 0 — Emerging Risk
1013-QCWAM,2,Segment 2 — High-Value At-Risk
1015-JPFYW,1,Segment 1 — High-Value Stable
1015-OWJKI,1,Segment 1 — High-Value Stable
1016-DJTSV,0,Segment 0 — Emerging Risk
1017-FBQMM,2,Segment 2 — High-Value At-Risk
1020-JPQOW,0,Segment 0 — Emerging Risk
1022-RKXDR,1,Segment 1 — High-Value Stable
1023-BQXZE,2,Segment 2 — High-Value At-Risk
1024-GUALD,0,Segment 0 — Emerging Risk
1024-KPRBB,0,Segment 0 — Emerging Risk
1024-VRZHF,0,Segment 0 — Emerging Risk
1025-FALIX,0,Segment 0 — Emerging Risk
1027-LKKQQ,2,Segment 2 — High-Value At-Risk
1028-FFNJK,0,Segment 0 — Emerging Risk
1029-QFBEN,1,Segment 1 — High-Value Stable
1031-IIDEO,0,Segment 0 — Emerging Risk
1032-MAELW,2,Segment 2 — High-Value At-Risk
1035-IPQPU,2,Segment 2 — High-Value At-Risk
1036-GUDCL,2,Segment 2 — High-Value At-Risk
1038-RQOST,1,Segment 1 — High-Value Stable
1038-ZAGBI,1,Segment 1 — High-Value Stable
1041-RXHRA,0,Segment 0 — Emerging Risk
1042-HFUCW,0,Segment 0 — Emerging Risk
1043-UXOVO,2,Segment 2 — High-Value At-Risk
1043-YCUTE,1,Segment 1 — High-Value Stable
1045-LTCYT,1,Segment 1 — High-Value Stable
1047-NNCBF,0,Segment 0 — Emerging Risk
1047-RNXZV,1,Segment 1 — High-Value Stable
1049-FYSYG,0,Segment 0 — Emerging Risk
1051-EQPZR,1,Segment 1 — High-Value Stable
1051-GEJLJ,1,Segment 1 — High-Value Stable
1052-QJIBV,1,Segment 1 — High-Value Stable
1053-MXTTK,2,Segment 2 — High-Value At-Risk
1057-FOGLZ,1,Segment 1 — High-Value Stable
1060-ENTOF,2,Segment 2 — High-Value At-Risk
1061-PNTHC,2,Segment 2 — High-Value At-Risk
1062-LHZOD,0,Segment 0 — Emerging Risk
1063-DHQJF,2,Segment 2 — High-Value At-Risk
1064-FBXNK,1,Segment 1 — High-Value Stable
1066-JKSGK,1,Segment 1 — High-Value Stable
1069-QJOEE,1,Segment 1 — High-Value Stable
1069-XAIEM,0,Segment 0 — Emerging Risk
1073-XXCZD,1,Segment 1 — High-Value Stable
1074-AMIOH,2,Segment 2 — High-Value At-Risk
1074-WVEVG,1,Segment 1 — High-Value Stable
1075-BGWOH,0,Segment 0 — Emerging Risk
1077-HUUJM,0,Segment 0 — Emerging Risk
1078-TDCRN,0,Segment 0 — Emerging Risk
1080-BWSYE,1,Segment 1 — High-Value Stable
1084-MNSMJ,2,Segment 2 — High-Value At-Risk
1084-UQCHV,0,Segment 0 — Emerging Risk
1085-LDWAM,1,Segment 1 — High-Value Stable
1086-LXKFY,0,Segment 0 — Emerging Risk
1087-GRUYI,1,Segment 1 — High-Value Stable
1087-UDSIH,1,Segment 1 — High-Value Stable
1088-AUUZZ,2,Segment 2 — High-Value At-Risk
1088-CNNKB,2,Segment 2 — High-Value At-Risk
1089-HDMKP,0,Segment 0 — Emerging Risk
1089-XZWHH,1,Segment 1 — High-Value Stable
1090-ESELR,2,Segment 2 — High-Value At-Risk
1090-PYKCI,2,Segment 2 — High-Value At-Risk
1091-SOZGA,2,Segment 2 — High-Value At-Risk
1092-GANHU,0,Segment 0 — Emerging Risk
1092-WPIVQ,1,Segment 1 — High-Value Stable
1093-YSWCA,1,Segment 1 — High-Value Stable
1094-BKOSX,2,Segment 2 — High-Value At-Risk
1095-JUDTC,0,Segment 0 — Emerging Risk
1095-WGNGG,2,Segment 2 — High-Value At-Risk
1096-ADRUX,2,Segment 2 — High-Value At-Risk
1097-FSPVW,0,Segment 0 — Emerging Risk
1098-KFQEC,1,Segment 1 — High-Value Stable
1098-TDVUQ,1,Segment 1 — High-Value Stable
1099-BTKWT,2,Segment 2 — High-Value At-Risk
1099-GODLO,1,Segment 1 — High-Value Stable
1100-DDVRV,0,Segment 0 — Emerging Risk
1101-SSWAG,0,Segment 0 — Emerging Risk
1104-FEJAM,0,Segment 0 — Emerging Risk
1104-TNLZA,0,Segment 0 — Emerging Risk
1106-HRLKZ,1,Segment 1 — High-Value Stable
1110-KYLGQ,2,Segment 2 — High-Value At-Risk
1112-CUNAO,0,Segment 0 — Emerging Risk
1113-IUJYX,2,Segment 2 — High-Value At-Risk
1114-CENIM,0,Segment 0 — Emerging Risk
1116-DXXDF,2,Segment 2 — High-Value At-Risk
1116-FRYVH,2,Segment 2 — High-Value At-Risk
1120-BMWUB,0,Segment 0 — Emerging Risk
1121-QSIVB,2,Segment 2 — High-Value At-Risk
1122-JWTJW,0,Segment 0 — Emerging Risk
1122-YJBCS,2,Segment 2 — High-Value At-Risk
1125-SNVCK,1,Segment 1 — High-Value Stable
1131-ALZWV,1,Segment 1 — High-Value Stable
1131-QQZEB,1,Segment 1 — High-Value Stable
1131-SUEKT,2,Segment 2 — High-Value At-Risk
1133-KXCGE,1,Segment 1 — High-Value Stable
1134-YWTYF,0,Segment 0 — Emerging Risk
1135-HIORI,2,Segment 2 — High-Value At-Risk
1135-LMECX,1,Segment 1 — High-Value Stable
1136-XGEQU,2,Segment 2 — High-Value At-Risk
1137-DGOWI,2,Segment 2 — High-Value At-Risk
1139-WUOAH,2,Segment 2 — High-Value At-Risk
1140-UKVZG,1,Segment 1 — High-Value Stable
1142-IHLOO,2,Segment 2 — High-Value At-Risk
1142-WACZW,0,Segment 0 — Emerging Risk
1143-NMNQJ,0,Segment 0 — Emerging Risk
1150-FTQGN,2,Segment 2 — High-Value At-Risk
1150-WFARN,2,Segment 2 — High-Value At-Risk
1153-GNOLC,0,Segment 0 — Emerging Risk
1154-HYWWO,2,Segment 2 — High-Value At-Risk
1156-ZFYDO,1,Segment 1 — High-Value Stable
1157-BQCUW,0,Segment 0 — Emerging Risk
1159-WFSGR,1,Segment 1 — High-Value Stable
1162-ECVII,2,Segment 2 — High-Value At-Risk
1163-ONYEY,2,Segment 2 — High-Value At-Risk
1163-VIPRI,2,Segment 2 — High-Value At-Risk
1166-PQLGG,1,Segment 1 — High-Value Stable
1167-OYZJF,1,Segment 1 — High-Value Stable
1169-SAOCL,2,Segment 2 — High-Value At-Risk
1169-WCVAK,0,Segment 0 — Emerging Risk
1170-SASML,2,Segment 2 — High-Value At-Risk
1171-TYKUR,1,Segment 1 — High-Value Stable
1172-VIYBP,2,Segment 2 — High-Value At-Risk
1173-NOEYG,0,Segment 0 — Emerging Risk
1173-XZPYF,0,Segment 0 — Emerging Risk
1174-FGIFN,2,Segment 2 — High-Value At-Risk
1177-XZBJL,2,Segment 2 — High-Value At-Risk
1178-PZGAB,1,Segment 1 — High-Value Stable
1179-INLAT,1,Segment 1 — High-Value Stable
1183-CANVH,0,Segment 0 — Emerging Risk
1184-PJVDB,0,Segment 0 — Emerging Risk
1187-WILMM,2,Segment 2 — High-Value At-Risk
1193-RTSLK,0,Segment 0 — Emerging Risk
1194-BHJYC,2,Segment 2 — High-Value At-Risk
1194-HVAIF,0,Segment 0 — Emerging Risk
1194-SPVSP,1,Segment 1 — High-Value Stable
1195-OIYEJ,0,Segment 0 — Emerging Risk
1196-AMORA,0,Segment 0 — Emerging Risk
1197-BVMVG,0,Segment 0 — Emerging Risk
1200-TUZHR,0,Segment 0 — Emerging Risk
1202-KKGFU,0,Segment 0 — Emerging Risk
1205-WNWPJ,0,Segment 0 — Emerging Risk
1206-EHBDD,2,Segment 2 — High-Value At-Risk
1207-BLKSA,1,Segment 1 — High-Value Stable
1208-DNHLN,0,Segment 0 — Emerging Risk
1208-NBVFH,0,Segment 0 — Emerging Risk
1209-VFFOC,2,Segment 2 — High-Value At-Risk
1212-GLHMD,0,Segment 0 — Emerging Risk
1213-NGCUN,0,Segment 0 — Emerging Risk
1215-EXRMO,1,Segment 1 — High-Value Stable
1215-FIGMP,2,Segment 2 — High-Value At-Risk
1215-VFYVK,0,Segment 0 — Emerging Risk
1216-BGTSP,0,Segment 0 — Emerging Risk
1216-JWVUX,0,Segment 0 — Emerging Risk
1217-VASWC,2,Segment 2 — High-Value At-Risk
1218-VKFPE,1,Segment 1 — High-Value Stable
1219-NNDDO,0,Segment 0 — Emerging Risk
1221-GHZEP,2,Segment 2 — High-Value At-Risk
1222-KJNZD,1,Segment 1 — High-Value Stable
1222-LRYKO,1,Segment 1 — High-Value Stable
1223-UNPKS,1,Segment 1 — High-Value Stable
1226-IENZN,0,Segment 0 — Emerging Risk
1226-JZNKR,1,Segment 1 — High-Value Stable
1226-UDFZR,0,Segment 0 — Emerging Risk
1227-UDMZR,2,Segment 2 — High-Value At-Risk
1228-FZFRV,2,Segment 2 — High-Value At-Risk
1228-ZLNBX,0,Segment 0 — Emerging Risk
1229-RCALF,2,Segment 2 — High-Value At-Risk
1230-QAJDW,0,Segment 0 — Emerging Risk
1231-YNDEK,1,Segment 1 — High-Value Stable
1236-WFCDV,0,Segment 0 — Emerging Risk
1237-WIYYZ,1,Segment 1 — High-Value Stable
1240-HCBOH,1,Segment 1 — High-Value Stable
1240-KNSEZ,1,Segment 1 — High-Value Stable
1241-EZFMJ,1,Segment 1 — High-Value Stable
1241-FPMOF,1,Segment 1 — High-Value Stable
1245-HARPS,1,Segment 1 — High-Value Stable
1247-QBVSH,0,Segment 0 — Emerging Risk
1248-DYXUB,1,Segment 1 — High-Value Stable
1251-KRREG,0,Segment 0 — Emerging Risk
1251-STYSZ,0,Segment 0 — Emerging Risk
1254-IZEYF,0,Segment 0 — Emerging Risk
1257-SXUXQ,1,Segment 1 — High-Value Stable
1258-YMZNM,2,Segment 2 — High-Value At-Risk
1260-TTRXI,0,Segment 0 — Emerging Risk
1261-FWTTE,0,Segment 0 — Emerging Risk
1262-OPMFY,0,Segment 0 — Emerging Risk
1264-BYWMS,2,Segment 2 — High-Value At-Risk
1264-FUHCX,2,Segment 2 — High-Value At-Risk
1265-BCFEO,2,Segment 2 — High-Value At-Risk
1265-HVPZB,2,Segment 2 — High-Value At-Risk
1265-XTECC,2,Segment 2 — High-Value At-Risk
1265-ZFOSD,2,Segment 2 — High-Value At-Risk
1266-NZYUI,2,Segment 2 — High-Value At-Risk
1268-ASBGA,0,Segment 0 — Emerging Risk
1269-FOYWN,1,Segment 1 — High-Value Stable
1270-XKUCC,1,Segment 1 — High-Value Stable
1271-SJBGZ,0,Segment 0 — Emerging Risk
1271-UODNO,0,Segment 0 — Emerging Risk
1272-ILHFG,1,Segment 1 — High-Value Stable
1273-MTETI,0,Segment 0 — Emerging Risk
1282-IHQAC,2,Segment 2 — High-Value At-Risk
1285-OKIPP,0,Segment 0 — Emerging Risk
1291-CUOCY,2,Segment 2 — High-Value At-Risk
1293-BSEUN,1,Segment 1 — High-Value Stable
1293-HHSHJ,1,Segment 1 — High-Value Stable
1297-VQDRP,2,Segment 2 — High-Value At-Risk
1298-PHBTI,2,Segment 2 — High-Value At-Risk
1299-AURJA,1,Segment 1 — High-Value Stable
1301-LOPVR,2,Segment 2 — High-Value At-Risk
1302-TPUBN,1,Segment 1 — High-Value Stable
1302-UHBDD,0,Segment 0 — Emerging Risk
1303-SRDOK,2,Segment 2 — High-Value At-Risk
1304-BCCFO,0,Segment 0 — Emerging Risk
1304-NECVQ,0,Segment 0 — Emerging Risk
1304-SEGFY,2,Segment 2 — High-Value At-Risk
1306-RPWXZ,1,Segment 1 — High-Value Stable
1307-ATKGB,0,Segment 0 — Emerging Risk
1307-TVUFB,0,Segment 0 — Emerging Risk
1309-BXVOQ,0,Segment 0 — Emerging Risk
1309-XGFSN,2,Segment 2 — High-Value At-Risk
1310-QRITU,0,Segment 0 — Emerging Risk
1319-YLZJG,0,Segment 0 — Emerging Risk
1320-GVNHT,2,Segment 2 — High-Value At-Risk
1320-HTRDR,0,Segment 0 — Emerging Risk
1320-REHCS,2,Segment 2 — High-Value At-Risk
1322-AGOQM,0,Segment 0 — Emerging Risk
1323-OOEPC,2,Segment 2 — High-Value At-Risk
1324-NLTJE,0,Segment 0 — Emerging Risk
1325-USMEC,2,Segment 2 — High-Value At-Risk
1328-EUZHC,1,Segment 1 — High-Value Stable
1329-VHWNP,0,Segment 0 — Emerging Risk
1333-PBMXB,1,Segment 1 — High-Value Stable
1334-FJSVR,0,Segment 0 — Emerging Risk
1334-PDUKM,2,Segment 2 — High-Value At-Risk
1335-HQMKX,2,Segment 2 — High-Value At-Risk
1335-MXCSE,2,Segment 2 — High-Value At-Risk
1335-NTIUC,0,Segment 0 — Emerging Risk
1336-EZFZY,1,Segment 1 — High-Value Stable
1337-BOZWO,0,Segment 0 — Emerging Risk
1338-CECEE,2,Segment 2 — High-Value At-Risk
1342-JPNKI,0,Segment 0 — Emerging Risk
1343-EHPYB,2,Segment 2 — High-Value At-Risk
1345-GKDZZ,1,Segment 1 — High-Value Stable
1345-ZUKID,1,Segment 1 — High-Value Stable
1346-PJWTK,2,Segment 2 — High-Value At-Risk
1346-UFHAX,0,Segment 0 — Emerging Risk
1347-KTTTA,2,Segment 2 — High-Value At-Risk
1349-WXNGG,1,Segment 1 — High-Value Stable
1352-HNSAW,2,Segment 2 — High-Value At-Risk
1352-VHKAJ,0,Segment 0 — Emerging Risk
1353-GHZOS,0,Segment 0 — Emerging Risk
1353-LJWEM,0,Segment 0 — Emerging Risk
1354-YZFNB,1,Segment 1 — High-Value Stable
1355-KUSBG,0,Segment 0 — Emerging Risk
1356-MKYSK,0,Segment 0 — Emerging Risk
1357-BIJKI,2,Segment 2 — High-Value At-Risk
1357-MVDOZ,0,Segment 0 — Emerging Risk
1360-JYXKQ,2,Segment 2 — High-Value At-Risk
1360-RCYRT,0,Segment 0 — Emerging Risk
1360-XFJMR,2,Segment 2 — High-Value At-Risk
1363-TXLSL,0,Segment 0 — Emerging Risk
1370-GGAWX,2,Segment 2 — High-Value At-Risk
1371-DWPAZ,0,Segment 0 — Emerging Risk
1371-OJCEK,1,Segment 1 — High-Value Stable
1371-WEPDS,2,Segment 2 — High-Value At-Risk
1373-ORVIZ,0,Segment 0 — Emerging Risk
1374-DMZUI,0,Segment 0 — Emerging Risk
1376-HHBDV,0,Segment 0 — Emerging Risk
1379-FRVEB,0,Segment 0 — Emerging Risk
1383-EZRWL,1,Segment 1 — High-Value Stable
1384-RCUXW,0,Segment 0 — Emerging Risk
1385-TQOZW,1,Segment 1 — High-Value Stable
1386-ZIKUV,1,Segment 1 — High-Value Stable
1389-CXMLU,0,Segment 0 — Emerging Risk
1389-WNUIB,2,Segment 2 — High-Value At-Risk
1391-UBDAR,0,Segment 0 — Emerging Risk
1393-IMKZG,0,Segment 0 — Emerging Risk
1394-SUIUH,2,Segment 2 — High-Value At-Risk
1395-OFUWC,0,Segment 0 — Emerging Risk
1395-WSWXR,1,Segment 1 — High-Value Stable
1396-QWFBJ,0,Segment 0 — Emerging Risk
1397-XKKWR,0,Segment 0 — Emerging Risk
1399-OUPJN,1,Segment 1 — High-Value Stable
1399-UBQIU,0,Segment 0 — Emerging Risk
1400-MMYXY,0,Segment 0 — Emerging Risk
1400-WIVLL,2,Segment 2 — High-Value At-Risk
1401-FTHFQ,1,Segment 1 — High-Value Stable
1402-PTHGN,2,Segment 2 — High-Value At-Risk
1403-GYAFU,1,Segment 1 — High-Value Stable
1403-LKLIK,1,Segment 1 — High-Value Stable
1406-PUQVY,0,Segment 0 — Emerging Risk
1407-DIGZV,1,Segment 1 — High-Value Stable
1409-PHXTF,2,Segment 2 — High-Value At-Risk
1410-RSCMR,0,Segment 0 — Emerging Risk
1414-YADCW,2,Segment 2 — High-Value At-Risk
1415-YFWLT,0,Segment 0 — Emerging Risk
1421-HCERK,0,Segment 0 — Emerging Risk
1422-DGUBX,2,Segment 2 — High-Value At-Risk
1423-BMPBQ,1,Segment 1 — High-Value Stable
1427-VERSM,2,Segment 2 — High-Value At-Risk
1428-GTBJJ,0,Segment 0 — Emerging Risk
1428-IEDPR,2,Segment 2 — High-Value At-Risk
1429-UYJSV,1,Segment 1 — High-Value Stable
1430-SFQSA,0,Segment 0 — Emerging Risk
1431-AIDJQ,2,Segment 2 — High-Value At-Risk
1431-CYWMH,1,Segment 1 — High-Value Stable
1432-FPAXX,0,Segment 0 — Emerging Risk
1436-ZMJAN,0,Segment 0 — Emerging Risk
1439-LCGVL,1,Segment 1 — High-Value Stable
1442-BQPVU,0,Segment 0 — Emerging Risk
1442-OKRJE,2,Segment 2 — High-Value At-Risk
1444-VVSGW,2,Segment 2 — High-Value At-Risk
1447-GIQMR,0,Segment 0 — Emerging Risk
1447-PJGGA,2,Segment 2 — High-Value At-Risk
1448-CYWKC,2,Segment 2 — High-Value At-Risk
1448-PWKYE,0,Segment 0 — Emerging Risk
1449-XQEMT,1,Segment 1 — High-Value Stable
1450-GALXR,0,Segment 0 — Emerging Risk
1450-SKCVI,2,Segment 2 — High-Value At-Risk
1452-KIOVK,0,Segment 0 — Emerging Risk
1452-UZOSF,2,Segment 2 — High-Value At-Risk
1452-VOQCH,0,Segment 0 — Emerging Risk
1452-XRSJV,0,Segment 0 — Emerging Risk
1453-RZFON,0,Segment 0 — Emerging Risk
1455-ESIQH,0,Segment 0 — Emerging Risk
1455-HFBXA,2,Segment 2 — High-Value At-Risk
1455-UGQVH,0,Segment 0 — Emerging Risk
1456-TWCGB,0,Segment 0 — Emerging Risk
1459-QNFQT,2,Segment 2 — High-Value At-Risk
1460-UZPRJ,1,Segment 1 — High-Value Stable
1465-LNTLJ,0,Segment 0 — Emerging Risk
1465-VINDH,0,Segment 0 — Emerging Risk
1465-WCZVT,1,Segment 1 — High-Value Stable
1468-DEFNC,1,Segment 1 — High-Value Stable
1469-LBJQJ,2,Segment 2 — High-Value At-Risk
1470-PSXNM,2,Segment 2 — High-Value At-Risk
1471-GIQKQ,0,Segment 0 — Emerging Risk
1472-TNCWL,0,Segment 0 — Emerging Risk
1474-JUWSM,2,Segment 2 — High-Value At-Risk
1475-VWVDO,0,Segment 0 — Emerging Risk
1478-VPOAD,0,Segment 0 — Emerging Risk
1480-BKXGA,2,Segment 2 — High-Value At-Risk
1480-IVEVR,0,Segment 0 — Emerging Risk
1481-ZUWZA,0,Segment 0 — Emerging Risk
1482-OXZSY,0,Segment 0 — Emerging Risk
1485-YDHMM,0,Segment 0 — Emerging Risk
1488-PBLJN,2,Segment 2 — High-Value At-Risk
1488-SYSFC,1,Segment 1 — High-Value Stable
1492-KGETH,2,Segment 2 — High-Value At-Risk
