customer_id,churn_label,predicted_churn_probability,predicted_churn,risk_band,cltv,total_revenue,monthly_charge,satisfaction_score,churn_score,contract,offer,payment_method,internet_type,premium_tech_support
0325-XBFAC,Yes,0.9656904538267965,1,Very High,5811,976.22,94.7,1,94,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
1357-MVDOZ,No,0.04702296093839724,0,Low,2136,915.79,59.65,3,71,Month-to-Month,Offer D,Bank Withdrawal,DSL,No
4694-PHWFW,No,0.07464614853338884,0,Low,5919,537.86,19.95,4,40,Month-to-Month,No Offer,Mailed Check,No Internet Service,No
3768-NLUBH,Yes,0.8848804244319939,1,Very High,5247,8145.85,100.6,1,74,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,No
6275-YDUVO,Yes,0.9703827586645906,1,Very High,2969,226.8,86.2,3,95,Month-to-Month,Offer E,Mailed Check,Fiber Optic,No
4877-TSOFF,No,0.0,0,Low,4489,5153.05,75.75,3,51,One Year,Offer B,Bank Withdrawal,DSL,Yes
0495-ZBNGW,Yes,0.9799252539910295,1,Very High,4324,397.25,79.9,2,90,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
9227-UAQFT,No,0.011454264684476394,0,Low,4272,927.07,19.75,5,53,Two Year,Offer D,Mailed Check,No Internet Service,No
6240-EURKS,Yes,0.8146245343377753,1,Very High,2649,623.0,35.0,2,76,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
2863-IMQDR,No,0.03906942168649749,0,Low,6149,6739.15,89.65,3,48,Two Year,No Offer,Bank Withdrawal,DSL,Yes
6559-PDZLR,No,0.23848949003629266,0,Low,4191,3499.0,98.65,3,62,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,Yes
8292-TYSPY,Yes,0.8238182134229084,1,Very High,4539,1158.2,55.0,2,73,Month-to-Month,Offer D,Credit Card,Cable,Yes
8606-CIQUL,No,0.016298048093193684,0,Low,5168,10725.31,115.75,4,60,Two Year,Offer A,Credit Card,Fiber Optic,Yes
2911-WDXMV,No,0.07176482579078092,0,Low,5334,2146.09,80.55,5,37,Month-to-Month,Offer D,Credit Card,Fiber Optic,No
5243-SAOTC,No,0.08146898401953748,0,Low,5166,4720.81,79.85,4,46,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,No
3224-DFQNQ,No,0.017445347292207116,0,Low,4488,8365.68,89.0,3,53,One Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
9347-AERRL,No,0.02055673679534598,0,Low,2111,1317.42,19.3,5,68,One Year,No Offer,Credit Card,No Internet Service,No
3804-RVTGV,Yes,0.8246531010061848,1,Very High,5812,7128.4,103.85,2,91,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,No
6198-RTPMF,No,0.14065025477917772,0,Low,4756,1736.44,92.6,4,32,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
8755-IWJHN,No,0.17263626976783958,0,Low,6132,9825.79,95.35,3,21,Two Year,No Offer,Bank Withdrawal,Fiber Optic,No
9734-YWGEX,Yes,0.8808659043082329,1,Very High,2954,1272.34,98.3,2,81,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
1658-TJVOA,No,0.03458902019230066,0,Low,4716,526.92,74.1,3,79,Two Year,No Offer,Bank Withdrawal,Fiber Optic,No
8404-VLQFB,No,0.09175547285288929,0,Low,4667,838.1,25.25,3,59,Month-to-Month,No Offer,Bank Withdrawal,No Internet Service,No
3865-ZYKAD,No,0.11887009785744053,0,Low,4503,6804.09,84.9,3,59,Month-to-Month,No Offer,Credit Card,Fiber Optic,No
6257-RJOHI,No,0.22927084745514312,0,Low,4521,209.82,50.8,5,47,Month-to-Month,Offer E,Credit Card,DSL,Yes
4704-ERYFC,Yes,0.8469953761771314,1,Very High,2159,2260.42,69.25,1,85,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
7346-MEDWM,No,0.2260344434811295,0,Low,4094,6791.67,83.25,3,32,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,No
5845-BZZIB,No,0.0071637260481881996,0,Low,4517,1027.94,20.1,3,65,Two Year,No Offer,Credit Card,No Internet Service,No
0336-KXKFK,No,0.015118132782918755,0,Low,4085,4390.25,61.2,3,38,Two Year,No Offer,Credit Card,DSL,Yes
1792-UXAFY,Yes,0.9294764265362422,1,Very High,5082,2013.19,89.15,1,89,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
6725-TPKJO,No,0.0663318886689784,0,Low,2798,2921.26,20.05,3,41,Two Year,No Offer,Credit Card,No Internet Service,No
2302-OUZXB,No,0.031947691487671126,0,Low,4552,7369.02,82.15,5,70,Two Year,Offer A,Bank Withdrawal,DSL,No
8410-BGQXN,No,0.06965008361267126,0,Low,4402,183.56,19.4,5,54,Month-to-Month,No Offer,Credit Card,No Internet Service,No
4749-OJKQU,No,0.25223014233108854,0,Low,5396,396.35,75.65,5,31,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
4957-TIALW,No,0.09056607914252374,0,Low,2976,1311.65,65.6,3,28,One Year,Offer D,Credit Card,Cable,Yes
1555-HAPSU,No,0.0061486746844436665,0,Low,5471,3751.61,23.9,5,59,Two Year,Offer A,Credit Card,No Internet Service,No
9921-ZVRHG,Yes,0.9553024936482934,1,Very High,4155,1088.66,80.45,1,94,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
7874-ECPQJ,No,0.08948964783319326,0,Low,4462,194.98,20.05,5,57,Month-to-Month,No Offer,Bank Withdrawal,No Internet Service,No
9330-VOFSZ,No,0.07867198969255311,0,Low,5942,8444.71,110.8,5,79,Two Year,Offer B,Credit Card,Fiber Optic,Yes
9031-ZVQPT,No,0.05073082022918209,0,Low,4773,8862.28,108.2,4,57,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
1328-EUZHC,No,0.008130425331733273,0,Low,4329,830.22,20.1,4,30,Two Year,No Offer,Credit Card,No Internet Service,No
3970-XGJDU,No,0.04644773592710405,0,Low,4937,2613.51,19.2,4,64,Two Year,No Offer,Credit Card,No Internet Service,No
8979-CAMGB,No,0.16267902064938347,0,Low,6100,7332.58,102.1,5,47,One Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
2685-SREOM,Yes,0.9571050211246052,1,Very High,4793,2949.4,89.1,1,96,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
9028-LIHRP,No,0.01642999358895478,0,Low,5502,9600.99,100.2,3,55,Two Year,No Offer,Credit Card,Fiber Optic,Yes
5309-TAIKL,No,0.0891588030182934,0,Low,4080,476.33,62.8,4,46,Month-to-Month,No Offer,Bank Withdrawal,DSL,Yes
8129-GMVGI,No,0.0,0,Low,5172,3071.38,20.05,4,59,Two Year,No Offer,Credit Card,No Internet Service,No
7080-TNUWP,No,0.036601022593658786,0,Low,6259,8782.0,95.0,4,65,One Year,No Offer,Bank Withdrawal,Fiber Optic,No
9323-HGFWY,No,0.15770951936484615,0,Low,3795,3221.69,101.9,3,69,One Year,Offer C,Credit Card,Fiber Optic,Yes
0060-FUALY,No,0.09309724526959008,0,Low,5238,6564.66,94.75,3,26,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,No
0848-ZGQIJ,No,0.17194649172540358,0,Low,3050,1629.15,94.65,5,36,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
6685-GBWJZ,No,0.03452170064529721,0,Low,5114,7409.17,70.8,3,44,One Year,No Offer,Credit Card,Cable,Yes
6048-NJXHX,No,0.0934310119948025,0,Low,2011,2353.31,19.75,4,53,Two Year,Offer B,Bank Withdrawal,No Internet Service,No
8792-AOROI,No,0.09221681439183878,0,Low,2985,753.79,65.5,3,72,Two Year,Offer E,Credit Card,DSL,Yes
6115-ZTBFQ,No,0.018018630871496966,0,Low,4119,4919.7,65.5,3,25,Two Year,No Offer,Bank Withdrawal,DSL,Yes
7777-UNYHB,No,0.0315988570447674,0,Low,2360,528.2,20.1,3,21,Month-to-Month,No Offer,Credit Card,No Internet Service,No
0277-BKSQP,No,0.06353149973915155,0,Low,4854,487.58,54.4,4,62,Month-to-Month,Offer E,Bank Withdrawal,DSL,No
8249-THVEC,No,0.0018602818011626762,0,Low,4025,2916.88,19.4,4,73,One Year,No Offer,Credit Card,No Internet Service,No
2848-YXSMW,No,0.024182449077034124,0,Low,5234,4927.25,19.4,5,23,Two Year,Offer A,Credit Card,No Internet Service,No
1452-UZOSF,No,0.005193615134496009,0,Low,4890,8040.73,106.1,3,21,Two Year,Offer A,Credit Card,Fiber Optic,Yes
4895-TMWIR,Yes,0.762258756867377,1,High,5888,539.69,19.95,1,80,Month-to-Month,No Offer,Mailed Check,No Internet Service,No
3426-NIYYL,Yes,0.9018473096571178,1,Very High,2087,832.75,51.55,2,66,Month-to-Month,Offer D,Bank Withdrawal,DSL,No
6828-HMKWP,No,0.013546318620368938,0,Low,4843,858.45,21.05,4,25,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
0422-UXFAP,No,0.21905224392626887,0,Low,6034,7511.27,98.85,5,43,One Year,Offer B,Bank Withdrawal,Fiber Optic,No
4439-YRNVD,No,0.22859115661046162,0,Low,4571,374.0,36.25,3,24,Month-to-Month,No Offer,Bank Withdrawal,DSL,Yes
5304-EFJLP,No,0.02926505951041097,0,Low,4406,9351.09,111.65,4,36,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
2325-ZUSFD,Yes,0.8117427067953255,1,Very High,4669,6002.35,70.1,1,81,One Year,Offer B,Bank Withdrawal,DSL,No
7996-BPXHY,No,0.004775817365458799,0,Low,4734,789.97,25.0,4,21,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
5244-IRFIH,Yes,0.866490730315576,1,Very High,4333,4022.29,94.5,3,91,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
1431-AIDJQ,No,0.021334101016325595,0,Low,2281,2656.56,82.1,4,32,Two Year,Offer C,Credit Card,Cable,Yes
8265-HKSOW,No,0.0075815238172254095,0,Low,4505,8946.38,107.45,4,57,Two Year,No Offer,Credit Card,Fiber Optic,Yes
5349-IECLD,Yes,0.9885037481875376,1,Very High,4493,230.2,94.95,1,87,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5857-TYBCJ,No,0.03047066485429139,0,Low,2925,4684.8,89.2,4,36,Two Year,Offer B,Bank Withdrawal,Fiber Optic,No
9824-BEMCV,Yes,0.8814357340969652,1,Very High,3368,1914.14,69.0,2,77,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
3374-LXDEV,Yes,0.8942837052335172,1,Very High,2226,1244.02,89.4,1,75,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,Yes
3247-ZVOUO,Yes,0.968737005066442,1,Very High,3336,911.85,85.55,1,81,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
1744-JHKYS,No,0.03728280802114587,0,Low,3421,1171.88,24.7,4,72,Month-to-Month,Offer C,Bank Withdrawal,No Internet Service,No
7145-FEJWU,No,0.5213697439642098,1,Moderate,5913,1479.17,105.3,3,72,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5930-GBIWP,No,0.007442230365635929,0,Low,5286,5776.81,81.5,4,45,Two Year,No Offer,Credit Card,Cable,Yes
8769-KKTPH,No,0.13535632538312958,0,Low,4572,6401.29,99.65,3,79,One Year,Offer B,Credit Card,Fiber Optic,No
9764-REAFF,No,0.017262347159102076,0,Low,4375,2650.26,18.4,4,20,Two Year,Offer B,Bank Withdrawal,No Internet Service,No
2239-CGBUZ,No,0.017469603618742693,0,Low,4207,5551.33,60.5,3,63,One Year,Offer B,Bank Withdrawal,Cable,Yes
8148-WOCMK,No,0.0051657511922152954,0,Low,3214,232.44,19.6,5,67,Two Year,Offer E,Credit Card,No Internet Service,No
3726-TBHQT,No,0.01179317849823643,0,Low,5600,9982.85,114.0,4,23,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
1685-VAYJF,No,0.049926893569948574,0,Low,5253,1088.49,45.2,5,39,Month-to-Month,Offer D,Credit Card,DSL,No
4654-GGUII,No,0.05791624623107868,0,Low,4624,801.95,40.2,4,48,One Year,No Offer,Credit Card,DSL,Yes
6574-MCOEH,No,0.024583533274232332,0,Low,3555,3593.87,79.15,5,73,One Year,No Offer,Bank Withdrawal,Cable,Yes
7901-HXJVA,No,0.10117559140891168,0,Low,2292,1375.99,76.45,4,52,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
4795-UXVCJ,No,0.030013140933867463,0,Low,5823,1645.5,19.8,3,77,One Year,Offer C,Credit Card,No Internet Service,No
0121-SNYRK,No,0.02201666144521705,0,Low,5052,1748.9,35.4,3,36,One Year,Offer B,Credit Card,DSL,Yes
0322-CHQRU,Yes,0.9968456217040966,1,Very High,3478,140.48,45.35,1,81,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
3587-PMCOY,No,0.2050264538772581,0,Low,4614,1528.25,98.9,3,50,One Year,Offer D,Bank Withdrawal,Fiber Optic,No
4182-BGSIQ,No,0.0370947133780173,0,Low,3196,387.25,19.8,3,49,Month-to-Month,Offer D,Bank Withdrawal,No Internet Service,No
0311-UNPFF,Yes,0.9044581596318775,1,Very High,4910,3314.69,88.8,2,82,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
6963-EZQEE,No,0.017006102037240987,0,Low,4097,9172.3,88.55,3,37,Two Year,No Offer,Credit Card,DSL,Yes
1989-PRJHP,Yes,0.963108051800784,1,Very High,2377,2180.15,75.5,1,65,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
4785-NKHCX,No,0.08721862912918883,0,Low,2154,244.85,20.05,5,31,One Year,Offer E,Bank Withdrawal,No Internet Service,No
9073-ZZIAY,No,0.010100140807095632,0,Low,5769,7893.65,86.1,4,62,Two Year,No Offer,Bank Withdrawal,DSL,Yes
2011-TRQYE,Yes,0.7934783839267289,1,High,5474,600.0,33.5,2,82,Month-to-Month,Offer D,Credit Card,DSL,No
5543-QDCRY,No,0.13579666295623258,0,Low,5344,317.89,56.4,4,49,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
3096-IZETN,Yes,0.4522676135569166,0,Moderate,4741,1457.9,78.1,3,89,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
9418-RUKPH,No,0.006660888298510664,0,Low,3614,2652.6,19.95,4,75,Two Year,Offer C,Credit Card,No Internet Service,No
4729-XKASR,Yes,0.970500054997162,1,Very High,3001,24.75,24.75,1,96,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
8780-IHCRN,No,0.0,0,Low,4392,3396.46,24.65,4,40,Two Year,No Offer,Credit Card,No Internet Service,No
8734-DKSTZ,No,0.39507671445121534,0,Moderate,4922,923.6,85.95,3,20,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
9867-NNXLC,No,0.008407085380451111,0,Low,5555,1216.44,20.05,5,44,Month-to-Month,Offer D,Credit Card,No Internet Service,No
8884-ADFVN,Yes,0.9346324408003693,1,Very High,2016,943.47,101.95,1,74,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
1172-VIYBP,No,0.0023879086827293997,0,Low,4975,5166.34,69.7,3,22,Two Year,No Offer,Bank Withdrawal,DSL,No
0487-VVUVK,No,0.01971626991800976,0,Low,3829,954.85,19.15,4,57,Month-to-Month,No Offer,Credit Card,No Internet Service,No
6261-LHRTG,No,0.032438644009495886,0,Low,4020,2442.74,54.75,4,23,Month-to-Month,No Offer,Credit Card,Cable,No
4002-BQWPQ,No,0.10892722153090695,0,Low,5917,2658.8,81.75,3,61,Month-to-Month,No Offer,Bank Withdrawal,Cable,Yes
8942-DBMHZ,No,0.0140385599161491,0,Low,4883,748.67,20.45,5,80,Month-to-Month,No Offer,Mailed Check,No Internet Service,No
1599-EAHXY,No,0.007812755293221715,0,Low,5449,3213.4,23.95,5,71,One Year,No Offer,Credit Card,No Internet Service,No
6344-SFJVH,No,0.05102985665663615,0,Low,5942,505.95,24.9,5,20,Month-to-Month,No Offer,Credit Card,DSL,No
1573-LGXBA,No,0.02336657693330037,0,Low,5833,5836.26,97.55,4,51,One Year,No Offer,Credit Card,Fiber Optic,No
2667-WYLWJ,Yes,0.18375338826318788,0,Low,2247,514.04,19.75,3,89,One Year,Offer E,Credit Card,No Internet Service,No
1563-IWQEX,No,0.056140047626718495,0,Low,5715,444.87,19.7,3,71,Month-to-Month,No Offer,Credit Card,No Internet Service,No
3398-ZOUAA,Yes,0.9210969566689446,1,Very High,3853,1889.29,69.1,2,67,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
5762-TJXGK,No,0.016530443026907007,0,Low,5122,3038.55,58.75,4,21,Two Year,Offer B,Bank Withdrawal,DSL,No
6625-FLENO,No,0.0,0,Low,4927,2269.39,20.75,5,20,Two Year,No Offer,Credit Card,No Internet Service,No
0107-YHINA,Yes,0.998341873516559,1,Very High,4214,140.46,99.75,1,93,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
6745-JEFZB,No,0.1162556722203909,0,Low,3617,4120.31,91.5,4,78,Month-to-Month,No Offer,Credit Card,Fiber Optic,Yes
1038-RQOST,No,0.035611262707703685,0,Low,2276,504.25,20.6,3,32,Month-to-Month,Offer D,Credit Card,No Internet Service,No
5294-CDGWY,Yes,0.8255528370473042,1,Very High,5633,3014.65,59.3,1,95,One Year,No Offer,Bank Withdrawal,DSL,No
1501-SGHBW,Yes,0.9990545753493961,1,Very High,3843,120.04,45.85,1,81,Month-to-Month,No Offer,Credit Card,Cable,No
3078-ZKNTS,No,0.008642066023372082,0,Low,4314,319.24,19.75,3,22,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
2466-NEJOJ,No,0.012658659512208266,0,Low,4535,379.11,19.65,4,38,Month-to-Month,Offer E,Credit Card,No Internet Service,No
2522-WLNSF,No,0.07185034894633043,0,Low,2225,2525.52,64.2,4,34,One Year,No Offer,Bank Withdrawal,Cable,Yes
6821-JPCDC,No,0.08080780701090198,0,Low,5893,6979.67,97.05,5,66,One Year,No Offer,Bank Withdrawal,Fiber Optic,No
1163-ONYEY,No,0.0127519386714297,0,Low,2748,4194.1,74.55,3,61,Month-to-Month,Offer B,Credit Card,Cable,No
2873-ZLIWT,Yes,0.8810577698677571,1,Very High,5764,3384.25,84.85,2,91,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,Yes
6521-YYTYI,Yes,0.9951704148542042,1,Very High,2578,101.29,93.3,3,65,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
3009-JWMPU,Yes,0.8436563237125143,1,Very High,5016,7529.08,96.75,2,92,One Year,Offer B,Bank Withdrawal,Fiber Optic,No
0516-WJVXC,Yes,0.8116496158185414,1,Very High,5476,326.3,54.2,1,78,Month-to-Month,No Offer,Bank Withdrawal,DSL,Yes
9067-YGSCA,No,0.015063777868837409,0,Low,4467,4049.5,26.05,5,21,One Year,No Offer,Credit Card,No Internet Service,No
1355-KUSBG,No,0.14772627209771946,0,Low,4785,413.5,48.8,4,51,Month-to-Month,Offer E,Bank Withdrawal,DSL,No
5115-SQAAU,No,0.002008190182417699,0,Low,6053,3092.93,25.6,4,60,Two Year,No Offer,Bank Withdrawal,No Internet Service,No
9060-HJJRW,No,0.03598104727693647,0,Low,4380,2928.5,56.4,4,62,One Year,No Offer,Credit Card,DSL,No
2501-XWWTZ,No,0.12023538696022108,0,Low,2535,771.16,70.2,5,34,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
7568-PODML,Yes,0.9968622300415666,1,Very High,4954,45.3,45.3,1,69,Month-to-Month,No Offer,Mailed Check,DSL,No
1400-WIVLL,No,0.12366440067649191,0,Low,4687,6926.31,107.95,3,24,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
7802-EFKNY,Yes,0.8867151412550068,1,Very High,5865,100.4,24.95,1,79,Month-to-Month,Offer E,Bank Withdrawal,DSL,No
3834-XUIFC,Yes,0.920888974786784,1,Very High,3905,734.36,85.2,1,86,Month-to-Month,Offer E,Credit Card,Fiber Optic,No
5377-NDTOU,No,0.002978997174610962,0,Low,4644,6968.25,91.05,3,39,Two Year,Offer A,Credit Card,Cable,Yes
9992-RRAMN,Yes,0.9585001270997293,1,Very High,5248,2230.1,85.1,1,68,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
8728-SKJLR,No,0.27905616471166295,0,Low,3277,3133.38,74.25,3,78,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,Yes
4514-GFCFI,Yes,0.9826451819374346,1,Very High,5136,1630.31,84.75,2,91,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
2703-AMTUL,No,0.0,0,Low,4113,2227.35,53.65,4,37,One Year,No Offer,Credit Card,Cable,No
9565-DJPIB,Yes,0.9342407827353644,1,Very High,4689,512.69,89.6,1,87,Month-to-Month,Offer E,Credit Card,Fiber Optic,No
9778-OGKQZ,No,0.010767776223104137,0,Low,5883,7175.19,92.0,3,44,Two Year,No Offer,Credit Card,DSL,Yes
4797-AXPXK,Yes,0.9506152185151493,1,Very High,4531,113.48,60.0,1,93,Month-to-Month,Offer E,Bank Withdrawal,DSL,Yes
9837-BMCLM,Yes,0.9994491728381415,1,Very High,3567,337.69,78.5,2,71,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
7249-WBIYX,Yes,0.9860734926133758,1,Very High,5146,1114.85,85.6,2,70,Month-to-Month,No Offer,Bank Withdrawal,Cable,No
8571-ZCMCX,No,0.020942230403665506,0,Low,3248,2768.65,60.0,3,48,Two Year,No Offer,Credit Card,DSL,No
0142-GVYSN,No,0.03586413776021788,0,Low,5712,858.09,20.3,5,68,Month-to-Month,Offer C,Bank Withdrawal,No Internet Service,No
1338-CECEE,No,0.03264088640710039,0,Low,3877,3358.36,68.5,4,54,One Year,No Offer,Bank Withdrawal,DSL,No
5729-KLZAR,Yes,0.915732405607968,1,Very High,2961,519.87,80.85,1,73,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
0862-PRCBS,No,0.014078329532257404,0,Low,4121,8133.57,103.75,3,45,Two Year,No Offer,Credit Card,Fiber Optic,Yes
2292-XQWSV,No,0.006108472285054752,0,Low,3724,2448.5,60.3,4,28,One Year,No Offer,Credit Card,DSL,Yes
3902-MIVLE,No,0.0,0,Low,5113,5442.15,75.7,3,62,Two Year,Offer B,Credit Card,DSL,Yes
5642-MHDQT,No,0.04202369013934511,0,Low,4836,1626.33,19.85,3,42,One Year,Offer B,Bank Withdrawal,No Internet Service,No
5334-AFQJB,No,0.023133600640395678,0,Low,5751,1960.54,25.1,5,74,Two Year,Offer A,Credit Card,No Internet Service,No
0269-XFESX,No,0.013447056551041815,0,Low,4031,1642.96,24.35,5,30,One Year,No Offer,Credit Card,No Internet Service,No
5947-SGKCL,No,0.15756428736562125,0,Low,2721,1622.1,105.35,3,66,Month-to-Month,Offer D,Bank Withdrawal,Fiber Optic,No
2937-FTHUR,No,0.09420427652957312,0,Low,2466,1930.8,64.8,4,37,Month-to-Month,Offer D,Bank Withdrawal,DSL,No
4735-ASGMA,Yes,0.9453308581698254,1,Very High,4997,3559.72,98.35,1,91,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
3186-AJIEK,No,0.10981739868215933,0,Low,5097,8887.86,105.65,4,38,Two Year,No Offer,Bank Withdrawal,Fiber Optic,Yes
2516-XSJKX,No,0.015156834672987243,0,Low,5468,4450.34,78.45,3,27,Two Year,No Offer,Bank Withdrawal,DSL,Yes
9762-YAQAA,No,0.04843312263540801,0,Low,4104,4654.02,81.4,4,22,One Year,Offer C,Credit Card,Fiber Optic,No
0506-YLVKJ,No,0.013503246043863385,0,Low,3136,3029.77,20.2,3,35,Two Year,No Offer,Credit Card,No Internet Service,No
4550-EVXNY,Yes,1.0,1,Very High,2418,118.89,69.65,2,77,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
0311-QYWSS,No,0.10548375066215548,0,Low,3672,549.56,49.45,3,60,Month-to-Month,No Offer,Bank Withdrawal,DSL,No
7572-KPVKK,No,0.01822674898620599,0,Low,5900,7686.04,104.05,4,33,Two Year,Offer B,Bank Withdrawal,Fiber Optic,Yes
7123-WQUHX,No,0.06656258945285798,0,Low,4741,3755.7,95.0,5,63,One Year,Offer C,Bank Withdrawal,Fiber Optic,Yes
2587-EKXTS,No,0.07857661053505818,0,Low,2827,6870.95,111.5,4,26,Month-to-Month,Offer B,Bank Withdrawal,Fiber Optic,No
5837-LXSDN,No,0.02232502453409945,0,Low,2845,1965.57,58.85,4,25,One Year,No Offer,Credit Card,Cable,No
5312-IRCFR,No,0.0,0,Low,5206,8378.83,92.85,4,58,One Year,No Offer,Bank Withdrawal,Fiber Optic,No
4522-AKYLR,No,0.06406036112376749,0,Low,5557,867.93,54.8,4,7,One Year,No Offer,Bank Withdrawal,DSL,No
6217-TOWGS,No,0.3090188417481771,0,Moderate,4852,1451.75,75.4,3,64,Month-to-Month,Offer D,Bank Withdrawal,DSL,No
4647-XXZAM,No,0.0730269345418862,0,Low,5450,461.66,45.5,4,51,Month-to-Month,No Offer,Credit Card,DSL,No
6169-PGNCD,No,0.0157180477691243,0,Low,5741,4534.0,74.3,4,54,Two Year,No Offer,Credit Card,DSL,Yes
3635-QQRQD,No,0.04572955062506267,0,Low,4568,3289.81,20.05,4,74,Two Year,No Offer,Credit Card,No Internet Service,No
0281-CNTZX,No,0.0227519386714297,0,Low,5151,3651.48,19.95,3,74,Two Year,Offer B,Bank Withdrawal,No Internet Service,No
5712-PTIWW,Yes,0.9869905738375526,1,Very High,3280,184.73,79.85,2,91,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,Yes
1219-NNDDO,No,0.07859180226846775,0,Low,4834,1045.24,76.85,5,38,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
5022-KVDQT,No,0.08085628443214093,0,Low,5158,3061.64,81.3,5,72,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5802-ADBRC,No,0.08165301308692006,0,Low,6100,6272.4,104.4,3,26,One Year,Offer B,Mailed Check,Fiber Optic,No
5028-HTLJB,Yes,0.9934107013499666,1,Very High,3491,39.92,20.05,1,91,Month-to-Month,Offer E,Credit Card,No Internet Service,No
3211-ILJTT,Yes,0.9742648841002605,1,Very High,4469,1446.61,70.4,1,67,Month-to-Month,No Offer,Bank Withdrawal,Fiber Optic,No
5151-HQRDG,No,0.03727216082288346,0,Low,3839,3044.92,55.05,5,26,Month-to-Month,No Offer,Mailed Check,DSL,No
8945-GRKHX,Yes,1.0,1,Very High,2728,124.74,78.65,1,81,Month-to-Month,Offer E,Bank Withdrawal,Fiber Optic,No
2478-EEWWM,No,0.15413433311947672,0,Low,5905,2686.75,44.3,4,28,Month-to-Month,Offer B,Bank Withdrawal,DSL,No
5315-CKEQK,No,0.10619727494454542,0,Low,5195,1593.68,51.0,3,44,One Year,No Offer,Bank Withdrawal,DSL,No
4451-RWASJ,No,0.015091965233439595,0,Low,5471,980.15,19.5,4,59,One Year,Offer D,Credit Card,No Internet Service,No
9114-DPSIA,No,0.005727214897981947,0,Low,4237,5946.56,81.0,3,77,Two Year,No Offer,Credit Card,DSL,Yes
8731-WBBMB,No,0.05700156056720968,0,Low,3350,2325.67,81.9,4,55,Month-to-Month,No Offer,Bank Withdrawal,Cable,Yes
4495-LHSSK,No,0.059776237247976795,0,Low,3425,1307.88,57.65,3,79,Month-to-Month,Offer D,Credit Card,DSL,No
6135-OZQVA,No,0.08990981569831613,0,Low,4389,687.29,53.65,4,51,Month-to-Month,Offer E,Bank Withdrawal,Cable,No
