customer_id,customer_status,churn_label,churn_score,cltv,monthly_charge,total_revenue,satisfaction_score,contract,payment_method,offer,internet_type,premium_tech_support,gender,age,senior_citizen,state,city
0295-QVKPB,Stayed,No,42,3099,63.95,387.90,4,Month-to-Month,Credit Card,Offer E,DSL,Yes,Male,38,No,California,Riverdale
0297-RBCSG,Stayed,No,39,2051,65.35,2085.86,4,One Year,Bank Withdrawal,No Offer,DSL,Yes,Male,61,No,California,San Francisco
0298-XACET,Stayed,No,47,5396,50.20,2526.99,4,Two Year,Credit Card,No Offer,DSL,Yes,Male,35,No,California,Berry Creek
0301-FIDRB,Stayed,No,32,6107,63.80,4684.30,4,Two Year,Bank Withdrawal,No Offer,DSL,Yes,Female,61,No,California,Fulton
0301-KOBTQ,Stayed,No,20,3398,20.05,1081.84,5,Two Year,Bank Withdrawal,No Offer,No Internet Service,No,Male,50,No,California,Capitola
0302-JOIVN,Churned,Yes,76,2750,101.15,977.94,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,47,No,California,San Diego
0303-UNCIP,Stayed,No,57,5043,65.00,4211.35,4,One Year,Mailed Check,Offer B,DSL,No,Male,35,No,California,Claremont
0303-WMMRN,Stayed,No,27,3056,19.25,191.10,3,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,32,No,California,Glendale
0305-SQECB,Stayed,No,67,4265,36.05,502.60,4,One Year,Credit Card,No Offer,DSL,Yes,Female,54,No,California,Gardena
0306-JAELE,Churned,Yes,66,4192,96.10,608.85,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,61,No,California,Fallbrook
0307-BCOPK,Stayed,No,60,4336,19.05,990.81,5,One Year,Credit Card,Offer D,No Internet Service,No,Female,62,No,California,San Francisco
0308-GIQJT,Stayed,No,54,4921,105.75,7815.95,4,One Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,80,Yes,California,San Diego
0308-IVGOK,Stayed,No,62,2133,40.40,422.60,5,One Year,Credit Card,No Offer,DSL,Yes,Female,23,No,California,Santa Ana
0310-MVLET,Churned,Yes,77,5612,99.15,9019.18,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,63,No,California,Snelling
0310-SUCIN,Stayed,No,28,5643,84.80,7683.36,3,One Year,Bank Withdrawal,No Offer,Cable,Yes,Female,50,No,California,Darwin
0310-VQXAM,Stayed,No,63,2788,19.85,545.46,3,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,56,No,California,San Bernardino
0311-QYWSS,Stayed,No,60,3672,49.45,549.56,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Female,63,No,California,Garberville
0311-UNPFF,Churned,Yes,82,4910,88.80,3314.69,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,58,No,California,Long Beach
0314-TKOSI,Stayed,No,42,5377,55.15,364.78,4,Month-to-Month,Mailed Check,Offer E,Cable,No,Female,29,No,California,Upland
0315-LVCRK,Stayed,No,60,4924,84.80,1225.02,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,54,No,California,El Dorado Hills
0318-QUUOB,Churned,Yes,91,4273,80.55,124.22,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,25,No,California,Santa Rosa
0318-ZOPWS,Stayed,No,37,5422,20.15,1111.53,5,Two Year,Bank Withdrawal,No Offer,No Internet Service,No,Female,31,No,California,Malibu
0319-QZTCO,Joined,No,52,3654,58.70,203.01,3,Month-to-Month,Credit Card,Offer E,DSL,No,Female,25,No,California,Santa Rosa
0320-DWVTU,Stayed,No,23,4754,99.50,7733.46,3,Two Year,Credit Card,Offer B,Fiber Optic,Yes,Female,46,No,California,Riverdale
0320-JDNQG,Churned,Yes,83,3425,99.85,3204.15,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,28,No,California,Oxnard
0322-CHQRU,Churned,Yes,81,3478,45.35,140.48,1,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Male,63,No,California,Palmdale
0322-YINQP,Churned,Yes,77,5687,48.55,59.90,1,Month-to-Month,Credit Card,No Offer,DSL,No,Male,37,No,California,Covina
0323-XWWTN,Joined,No,77,4315,26.40,222.86,5,Two Year,Credit Card,No Offer,No Internet Service,No,Male,44,No,California,San Lucas
0324-BRPCJ,Churned,Yes,70,4481,100.20,8302.09,1,Month-to-Month,Bank Withdrawal,No Offer,Cable,No,Female,74,Yes,California,Palmdale
0325-XBFAC,Churned,Yes,94,5811,94.70,976.22,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,44,No,California,Hoopa
0326-VDYXE,Stayed,No,35,4252,97.65,8228.70,4,One Year,Bank Withdrawal,Offer A,Fiber Optic,No,Female,21,No,California,Long Beach
0327-WFZSY,Stayed,No,64,5434,100.00,4509.86,3,One Year,Bank Withdrawal,Offer C,Fiber Optic,No,Male,62,No,California,Samoa
0328-GRPMV,Churned,Yes,84,3706,70.10,87.47,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,43,No,California,Burnt Ranch
0329-GTIAJ,Churned,Yes,86,4330,97.90,405.84,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,40,No,California,Garden Grove
0330-BGYZE,Stayed,No,54,4968,102.50,7310.80,5,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Male,48,No,California,Milford
0330-IVZHA,Churned,Yes,81,2969,69.95,415.55,2,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Female,55,No,California,Anderson
0334-GDDSO,Churned,Yes,73,2818,81.35,261.36,1,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,77,Yes,California,San Diego
0334-ZFJSR,Stayed,No,68,5501,66.05,5513.47,4,One Year,Credit Card,No Offer,Cable,Yes,Female,41,No,California,San Diego
0336-KXKFK,Stayed,No,38,4085,61.20,4390.25,3,Two Year,Credit Card,No Offer,DSL,Yes,Male,43,No,California,Santa Margarita
0336-PIKEI,Stayed,No,58,5590,74.40,5880.19,4,Two Year,Bank Withdrawal,Offer A,DSL,Yes,Male,69,Yes,California,Orange
0337-CNPZE,Churned,Yes,85,5383,106.30,5001.08,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,63,No,California,Los Angeles
0343-QLUZP,Stayed,No,32,5544,39.60,2386.04,3,Two Year,Bank Withdrawal,Offer B,DSL,No,Male,38,No,California,San Jose
0345-HKJVM,Churned,Yes,91,5800,89.30,593.20,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,43,No,California,San Diego
0345-XMMUG,Stayed,No,45,5119,108.90,4946.30,5,Two Year,Credit Card,No Offer,Fiber Optic,Yes,Female,29,No,California,Ione
0347-UBKUZ,Stayed,No,29,3366,19.90,361.55,4,Month-to-Month,Mailed Check,No Offer,No Internet Service,No,Female,46,No,California,San Mateo
0348-SDKOL,Churned,Yes,96,4415,102.10,6188.98,2,Month-to-Month,Credit Card,No Offer,Fiber Optic,Yes,Female,33,No,California,San Diego
0354-VXMJC,Stayed,No,35,4617,19.60,1209.57,5,Two Year,Credit Card,No Offer,No Internet Service,No,Male,60,No,California,Los Angeles
0354-WYROK,Churned,Yes,91,4050,98.90,4397.75,2,Month-to-Month,Bank Withdrawal,Offer C,Fiber Optic,Yes,Female,70,Yes,California,San Francisco
0356-ERHVT,Stayed,No,41,3880,45.90,664.35,5,Month-to-Month,Bank Withdrawal,Offer D,Cable,No,Male,54,No,California,Santa Cruz
0356-OBMAC,Stayed,No,45,5840,99.90,6676.78,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,80,Yes,California,Winchester
0357-NVCRI,Stayed,No,24,2192,20.05,793.45,5,Month-to-Month,Credit Card,Offer C,No Internet Service,No,Female,41,No,California,El Cajon
0361-HJRDX,Stayed,No,40,4146,64.35,4669.60,3,Two Year,Credit Card,Offer A,DSL,Yes,Female,38,No,California,Sherman Oaks
0362-RAOQO,Stayed,No,75,3878,19.65,1871.45,4,Two Year,Credit Card,No Offer,No Internet Service,No,Female,48,No,California,Norco
0362-ZBZWJ,Churned,Yes,69,2455,84.90,3954.96,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,46,No,California,Thornton
0363-QJVFX,Churned,Yes,69,2541,108.15,4318.98,1,Month-to-Month,Credit Card,Offer C,Fiber Optic,Yes,Male,22,No,California,Lake Hughes
0363-SVHYR,Stayed,No,60,6452,86.85,6981.61,4,Two Year,Bank Withdrawal,Offer A,DSL,Yes,Male,28,No,California,Paramount
0365-BZUWY,Stayed,No,75,3803,102.55,1914.37,5,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Male,58,No,California,San Juan Capistrano
0365-GXEZS,Stayed,No,79,2831,78.20,2040.97,5,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,Yes,Male,55,No,California,Copperopolis
0365-TRTPY,Stayed,No,44,5135,91.20,3816.31,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,52,No,California,Covina
0366-NQSHS,Joined,No,52,5863,19.35,135.03,3,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,42,No,California,Colusa
0369-ZGOVK,Stayed,No,54,5195,70.40,2354.52,3,One Year,Bank Withdrawal,Offer C,Fiber Optic,No,Female,56,No,California,Cypress
0373-AIVNJ,Stayed,No,67,3755,39.55,373.00,3,One Year,Credit Card,Offer E,Cable,No,Male,34,No,California,Sacramento
0374-AACSZ,Joined,No,30,4421,50.15,138.48,3,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,63,No,California,Lancaster
0374-FIUCA,Stayed,No,80,5368,20.40,2939.35,3,Two Year,Credit Card,No Offer,No Internet Service,No,Male,59,No,California,Orange
0374-IOEGQ,Joined,No,74,3122,44.60,169.47,4,Month-to-Month,Bank Withdrawal,No Offer,Cable,No,Female,62,No,California,Gonzales
0375-HVGXO,Churned,Yes,81,4476,34.70,34.70,3,Month-to-Month,Bank Withdrawal,Offer E,DSL,No,Female,31,No,California,Los Angeles
0376-OIWME,Stayed,No,53,2701,93.60,4837.37,4,Month-to-Month,Bank Withdrawal,Offer C,Fiber Optic,No,Male,24,No,California,San Ysidro
0376-YMCJC,Churned,Yes,82,4359,90.60,2828.34,2,Month-to-Month,Bank Withdrawal,No Offer,Cable,Yes,Male,21,No,California,Novato
0377-JBKKT,Stayed,No,41,5036,57.95,2208.56,3,Month-to-Month,Credit Card,Offer D,DSL,Yes,Male,21,No,California,Gilroy
0378-CJKPV,Stayed,No,62,4272,112.10,8275.39,4,Two Year,Credit Card,No Offer,Fiber Optic,Yes,Female,56,No,California,Oak Park
0378-NHQXU,Churned,Yes,68,4041,88.25,1765.12,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,31,No,California,South San Francisco
0378-TOVMS,Churned,Yes,89,5641,85.80,304.00,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,20,No,California,Vernalis
0378-XSZPU,Churned,Yes,88,4026,60.30,4562.56,2,One Year,Credit Card,Offer B,Cable,No,Male,31,No,California,San Jose
0379-DJQHR,Stayed,No,51,4219,81.35,8430.35,3,Two Year,Credit Card,No Offer,DSL,No,Male,60,No,California,Sunnyvale
0380-NEAVX,Stayed,No,71,5626,99.85,4533.15,5,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,72,Yes,California,Newport Beach
0380-ZCSBI,Stayed,No,66,2411,20.00,242.90,5,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,56,No,California,San Francisco
0383-CLDDA,Stayed,No,37,6499,85.35,7171.83,3,Two Year,Credit Card,Offer A,DSL,Yes,Female,42,No,California,Stanford
0384-LPITE,Stayed,No,34,2290,62.05,2511.55,3,One Year,Credit Card,No Offer,Cable,No,Male,38,No,California,Los Angeles
0384-RVBPI,Stayed,No,80,2120,64.40,1650.60,3,Month-to-Month,Credit Card,Offer D,DSL,No,Male,64,No,California,Turlock
0386-CWRGM,Stayed,No,47,2320,19.40,3152.85,4,Two Year,Credit Card,No Offer,No Internet Service,No,Female,61,No,California,Beverly Hills
0388-EOPEX,Churned,Yes,77,4263,74.40,158.98,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,28,No,California,Riverside
0390-DCFDQ,Churned,Yes,76,3964,70.45,85.73,2,Month-to-Month,Mailed Check,Offer E,Fiber Optic,No,Female,76,Yes,California,Los Alamitos
0392-BZIUW,Stayed,No,70,5678,105.00,8063.56,3,Two Year,Credit Card,No Offer,Fiber Optic,No,Female,44,No,California,Fresno
0394-YONDK,Stayed,No,39,5114,25.15,1875.55,3,Two Year,Credit Card,No Offer,No Internet Service,No,Male,28,No,California,Escondido
0396-HUJBP,Joined,No,43,3009,19.30,144.22,3,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Female,34,No,California,Gardena
0396-UKGAI,Stayed,No,65,4028,55.30,1320.54,4,Month-to-Month,Bank Withdrawal,Offer D,DSL,Yes,Male,25,No,California,Encinitas
0396-YCHWO,Stayed,No,44,5111,95.40,4935.08,3,Month-to-Month,Bank Withdrawal,Offer C,Fiber Optic,No,Male,58,No,California,Sacramento
0397-GZBBC,Churned,Yes,85,5390,93.85,6202.64,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,70,Yes,California,South Dos Palos
0397-ZXWQF,Stayed,No,45,4416,20.50,4600.72,5,Two Year,Bank Withdrawal,Offer A,No Internet Service,No,Male,24,No,California,Orick
0401-WDBXM,Stayed,No,62,4331,105.55,8152.01,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,22,No,California,San Jose
0402-CQAJN,Churned,Yes,83,4437,101.90,4434.83,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,22,No,California,El Monte
0402-OAMEN,Stayed,No,64,5335,24.45,3189.42,3,Two Year,Bank Withdrawal,Offer A,No Internet Service,No,Female,36,No,California,Spreckels
0404-AHASP,Stayed,No,36,6436,19.70,3435.74,3,Two Year,Credit Card,Offer A,No Internet Service,No,Male,23,No,California,Beverly Hills
0404-SWRVG,Churned,Yes,76,4415,74.40,264.61,1,Month-to-Month,Bank Withdrawal,Offer E,Fiber Optic,No,Male,21,No,California,La Habra
0406-BPDVR,Churned,Yes,68,6405,101.50,7181.56,2,One Year,Credit Card,Offer B,Fiber Optic,No,Female,75,Yes,California,Visalia
0407-BDJKB,Churned,Yes,88,4129,95.75,7856.10,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,59,No,California,San Francisco
0409-WTMPL,Stayed,No,55,4761,110.65,8727.75,3,One Year,Credit Card,Offer B,Fiber Optic,No,Female,35,No,California,Whittier
0410-IPFTY,Stayed,No,56,4283,83.85,3035.71,3,Month-to-Month,Bank Withdrawal,Offer C,Fiber Optic,No,Female,64,No,California,Long Beach
0411-EZJZE,Joined,No,31,4830,60.25,300.80,4,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Female,62,No,California,Stockton
0412-UCCNP,Stayed,No,33,5162,59.20,3851.25,3,Two Year,Bank Withdrawal,No Offer,DSL,Yes,Male,20,No,California,Essex
0415-MOSGF,Churned,Yes,76,3204,44.40,70.93,2,Month-to-Month,Credit Card,Offer E,DSL,No,Female,58,No,California,Los Gatos
0419-YAAPX,Stayed,No,71,4696,85.30,4994.24,4,Month-to-Month,Credit Card,Offer B,Fiber Optic,No,Male,44,No,California,Grass Valley
0420-BWTPW,Churned,Yes,78,5578,25.50,215.20,2,Month-to-Month,Mailed Check,No Offer,DSL,No,Male,40,No,California,San Diego
0420-HLGXF,Stayed,No,58,3860,99.75,4427.17,3,Two Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,72,Yes,California,Visalia
0420-TXVSG,Stayed,No,73,5933,66.10,6917.31,3,Two Year,Credit Card,Offer A,DSL,No,Male,43,No,California,San Jose
0422-OHQHQ,Stayed,No,22,3009,20.55,815.40,5,One Year,Credit Card,No Offer,No Internet Service,No,Female,23,No,California,Fresno
0422-UXFAP,Stayed,No,43,6034,98.85,7511.27,5,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Female,34,No,California,San Diego
0423-UDIJQ,Stayed,No,22,2145,49.20,511.89,4,Two Year,Mailed Check,No Offer,DSL,Yes,Male,74,Yes,California,Snelling
0426-TIRNE,Churned,Yes,90,5527,20.90,36.41,3,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Female,54,No,California,Encino
0428-AXXLJ,Stayed,No,36,4761,19.50,605.80,4,One Year,Bank Withdrawal,Offer C,No Internet Service,No,Male,29,No,California,Bellflower
0428-IKYCP,Stayed,No,49,5233,87.00,2921.61,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,56,No,California,Sonora
0430-IHCDJ,Stayed,No,25,2597,49.00,925.50,3,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Male,40,No,California,Highland
0431-APWVY,Churned,Yes,91,5958,90.10,3111.63,3,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Female,37,No,California,Novato
0432-CAJZV,Joined,No,69,3953,90.70,253.82,4,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Male,47,No,California,Temecula
0434-CSFON,Stayed,No,70,4488,100.50,6500.15,3,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,No,Female,34,No,California,Los Angeles
0436-TWFFZ,Stayed,No,61,6322,85.25,6296.46,4,Two Year,Mailed Check,Offer A,DSL,Yes,Female,21,No,California,Long Beach
0439-IFYUN,Stayed,No,62,3896,74.70,1694.22,4,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,78,Yes,California,Escondido
0440-EKDCF,Stayed,No,80,4404,60.15,5842.60,5,Two Year,Credit Card,Offer B,Cable,Yes,Male,47,No,California,Herlong
0440-MOGPM,Stayed,No,29,4176,80.55,3516.46,3,One Year,Bank Withdrawal,No Offer,DSL,No,Female,51,No,California,Petaluma
0440-QEXBZ,Stayed,No,42,5790,50.15,2949.58,3,Month-to-Month,Credit Card,Offer B,DSL,No,Female,64,No,California,Mojave
0440-UEDAI,Stayed,No,64,5452,94.45,6838.39,4,One Year,Credit Card,No Offer,Fiber Optic,Yes,Female,59,No,California,Callahan
0442-TDYUO,Stayed,No,28,2964,20.05,2622.88,3,Two Year,Credit Card,No Offer,No Internet Service,No,Male,44,No,California,Bodega
0442-ZXKVS,Stayed,No,45,4337,115.60,8791.39,3,One Year,Bank Withdrawal,Offer B,Fiber Optic,Yes,Female,79,Yes,California,Denair
0447-BEMNG,Churned,Yes,65,4926,45.30,2285.00,1,Month-to-Month,Bank Withdrawal,No Offer,Cable,No,Female,28,No,California,Wrightwood
0447-RXSGD,Stayed,No,47,5207,99.65,3021.17,3,Month-to-Month,Bank Withdrawal,Offer C,Fiber Optic,No,Male,39,No,California,Monterey
0454-OKRCT,Stayed,No,80,5542,80.60,3801.15,4,Two Year,Bank Withdrawal,Offer C,Fiber Optic,Yes,Male,32,No,California,Palo Alto
0455-ENTCR,Stayed,No,38,5012,85.25,8366.45,4,Two Year,Bank Withdrawal,No Offer,DSL,Yes,Male,58,No,California,Jamestown
0455-XFASS,Joined,No,59,5998,69.55,171.41,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,61,No,California,Campbell
0458-HEUZG,Stayed,No,69,3239,35.40,550.40,3,Two Year,Credit Card,Offer D,Cable,Yes,Female,58,No,California,Alderpoint
0459-SPZHJ,Stayed,No,75,4652,83.50,6282.35,4,Two Year,Credit Card,No Offer,DSL,No,Male,19,No,California,Garden Grove
0461-CVKMU,Churned,Yes,80,5737,83.80,2792.88,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Female,45,No,California,Oak Run
0463-TXOAK,Stayed,No,76,5662,25.60,2536.74,3,Two Year,Credit Card,No Offer,No Internet Service,No,Male,26,No,California,Madison
0463-WZZKO,Joined,No,30,2406,20.75,116.27,5,Month-to-Month,Credit Card,Offer E,No Internet Service,No,Male,23,No,California,Van Nuys
0463-ZSDNT,Stayed,No,70,2037,56.75,836.25,5,Month-to-Month,Bank Withdrawal,No Offer,DSL,No,Male,23,No,California,Escondido
0464-WJTKO,Stayed,No,30,4598,20.10,2481.09,5,Two Year,Bank Withdrawal,No Offer,No Internet Service,No,Female,39,No,California,Cedarville
0468-YRPXN,Stayed,No,42,4580,98.80,4204.90,5,Month-to-Month,Credit Card,Offer C,Fiber Optic,Yes,Male,62,No,California,Lomita
0471-ARVMX,Stayed,No,68,5061,104.85,7722.78,3,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Female,70,Yes,California,Kelseyville
0471-LVHGK,Churned,Yes,86,2041,73.00,3653.51,2,One Year,Bank Withdrawal,No Offer,DSL,No,Male,34,No,California,Orangevale
0475-RIJEP,Churned,Yes,91,5107,77.85,5478.44,1,Month-to-Month,Bank Withdrawal,Offer B,Fiber Optic,No,Male,47,No,California,Pinecrest
0479-HMSWA,Stayed,No,62,5980,105.45,2779.78,5,Two Year,Bank Withdrawal,Offer C,Fiber Optic,Yes,Female,63,No,California,San Clemente
0480-BIXDE,Stayed,No,66,3249,96.80,1945.97,5,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Female,58,No,California,Beale Afb
0480-KYJVA,Stayed,No,26,5897,24.25,5161.94,4,Two Year,Credit Card,No Offer,No Internet Service,No,Female,42,No,California,Sacramento
0481-SUMCB,Stayed,No,69,5391,102.15,6270.75,4,One Year,Bank Withdrawal,Offer B,Fiber Optic,No,Female,74,Yes,California,Greenville
0484-FFVBJ,Stayed,No,29,4895,64.85,2507.59,5,One Year,Bank Withdrawal,No Offer,DSL,No,Male,43,No,California,Fort Bragg
0484-JPBRU,Stayed,No,40,3461,25.25,2686.06,4,Month-to-Month,Bank Withdrawal,No Offer,No Internet Service,No,Male,23,No,California,Petaluma
0485-ZBSLN,Stayed,No,39,6263,24.75,4087.60,5,Two Year,Credit Card,No Offer,No Internet Service,No,Male,52,No,California,Mecca
0486-HECZI,Churned,Yes,75,5154,96.75,7937.20,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,37,No,California,Torrance
0486-LGCCH,Stayed,No,33,3372,19.65,674.11,3,Two Year,Credit Card,Offer D,No Internet Service,No,Male,48,No,California,Victorville
0487-CRLZF,Stayed,No,60,4517,74.45,4089.89,5,Two Year,Bank Withdrawal,Offer B,DSL,Yes,Female,58,No,California,Poway
0487-RPVUM,Stayed,No,44,5404,99.40,6867.80,4,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,Yes,Male,49,No,California,Mount Hermon
0487-VVUVK,Stayed,No,57,3829,19.15,954.85,4,Month-to-Month,Credit Card,No Offer,No Internet Service,No,Male,49,No,California,Santa Barbara
0488-GSLFR,Churned,Yes,91,3365,69.50,77.81,1,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,41,No,California,Taylorsville
0489-WMEMG,Stayed,No,70,5237,49.45,1713.90,3,One Year,Bank Withdrawal,Offer D,Cable,Yes,Female,61,No,California,Korbel
0491-KAPQG,Stayed,No,39,2071,73.70,2158.04,5,Month-to-Month,Bank Withdrawal,Offer D,Fiber Optic,No,Male,28,No,California,Pine Valley
0495-RVCBF,Churned,Yes,75,2066,79.70,113.58,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,39,No,California,Santa Rosa
0495-ZBNGW,Churned,Yes,90,4324,79.90,397.25,2,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Male,78,Yes,California,Loma Mar
0496-AHOOK,Stayed,No,68,4310,74.40,2501.54,3,One Year,Bank Withdrawal,Offer C,Cable,Yes,Male,61,No,California,Bangor
0504-HHAPI,Churned,Yes,96,2420,88.30,2925.13,3,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Female,72,Yes,California,Guinda
0505-SPOOW,Stayed,No,30,4500,19.80,2217.35,4,Two Year,Bank Withdrawal,Offer A,No Internet Service,No,Female,41,No,California,Riverside
0506-LVNGN,Churned,Yes,90,4028,75.55,561.30,1,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Female,78,Yes,California,Rancho Cordova
0506-YLVKJ,Stayed,No,35,3136,20.20,3029.77,3,Two Year,Credit Card,No Offer,No Internet Service,No,Male,54,No,California,Sultana
0508-OOLTO,Joined,No,67,3916,71.65,193.81,3,Month-to-Month,Bank Withdrawal,No Offer,Fiber Optic,No,Female,33,No,California,Fort Irwin
0508-SQWPL,Stayed,No,23,5506,20.10,2607.89,5,Two Year,Bank Withdrawal,Offer B,No Internet Service,No,Female,32,No,California,La Mesa
0511-JTEOY,Churned,Yes,91,5824,71.10,81.29,2,Month-to-Month,Mailed Check,Offer E,Fiber Optic,No,Female,41,No,California,Canyon Dam
0512-FLFDW,Stayed,No,34,6442,100.50,7689.80,5,One Year,Credit Card,No Offer,Fiber Optic,No,Female,74,Yes,California,Palomar Mountain
0513-RBGPE,Stayed,No,66,5229,62.80,2428.28,3,Two Year,Credit Card,No Offer,DSL,Yes,Male,57,No,California,Rancho Santa Fe
0515-YPMCW,Churned,Yes,90,3525,70.45,123.32,1,Month-to-Month,Credit Card,No Offer,Fiber Optic,No,Male,42,No,California,San Jose
0516-OOHAR,Stayed,No,50,3411,100.35,3015.44,3,One Year,Bank Withdrawal,No Offer,Fiber Optic,No,Male,39,No,California,Topanga
0516-QREYC,Stayed,No,71,3740,20.30,901.31,5,Two Year,Credit Card,No Offer,No Internet Service,No,Female,78,Yes,California,Capay
